id,facility_id,year,type,material,value_tonnes
2874,COM00381.00,2011,Concentrate,Con.Cu,171900
2875,COM00381.00,2011,Ore mined,O.Cu,10197700
2876,COM00381.00,2011,Ore processed,O.oxi,1887000
2877,COM00381.00,2011,Ore processed,O.sul,7209100
2878,COM00381.00,2012,Concentrate,Con.Cu,190400
2879,COM00381.00,2012,Ore mined,O.Cu,8544500
2880,COM00381.00,2012,Ore processed,O.oxi,1091900
2881,COM00381.00,2012,Ore processed,O.sul,7782300
2882,COM00381.00,2013,Ore mined,O.Cu,8576700
2883,COM00381.00,2013,Ore processed,O.Cu,7312500
2884,COM00381.00,2014,Ore mined,O.Cu,3118400
2885,COM00381.00,2014,Ore processed,O.Cu,7203600
2886,COM00381.00,2015,Ore mined,O.Cu,5208100
2887,COM00381.00,2015,Ore processed,O.Cu,5965400
2888,COM00381.00,2016,Ore mined,O.Cu,7339100
2889,COM00381.00,2016,Ore processed,O.Cu,6964400
2890,COM00381.00,2017,Ore mined,O.Cu,5338400
2891,COM00381.00,2017,Ore processed,O.Cu,7395100
2892,COM00381.00,2018,Ore mined,O.Cu,11613000
2893,COM00381.00,2018,Ore processed,O.Cu,7598200
2894,COM00381.00,2019,Ore mined,O.Cu,12128100
2895,COM00381.00,2019,Ore processed,O.Cu,7438500
2896,COM00381.00,2020,Ore mined,O.Cu,7160500
2897,COM00381.00,2020,Ore processed,O.Cu,6921700
2898,COM00383.00,2010,Concentrate,Con.Fe,1800000
2899,COM00383.00,2011,Concentrate,Con.Fe,2000000
2900,COM00383.00,2012,Concentrate,Con.Fe,2150000
2901,COM00383.00,2013,Concentrate,Con.Fe,2200000
2902,COM00383.00,2014,Concentrate,Con.Fe,2300000
2903,COM00383.00,2015,Concentrate,Con.Fe,1700000
2904,COM00383.00,2016,Concentrate,Con.Fe,0
2905,COM00383.00,2017,Concentrate,Con.Fe,1800000
2906,COM00383.00,2018,Concentrate,Con.Fe,1600000
2907,COM00383.00,2019,Concentrate,Con.Fe,300000
2908,COM00386.00,2015,Ore mined,O.Au,1381000
2909,COM00386.00,2015,Ore processed,O.Au,1707000
2910,COM00386.00,2016,Ore mined,O.Au,1688000
2911,COM00386.00,2016,Ore processed,O.Au,1688000
2912,COM00386.00,2017,Ore mined,O.Au,1812000
2913,COM00386.00,2017,Ore processed,O.Au,1812000
2914,COM00386.00,2018,Ore mined,O.Au,1875000
2915,COM00386.00,2018,Ore processed,O.Au,1875000
2916,COM00388.00,2001,Ore mined,O.bulk,261000
2917,COM00388.00,2001,Ore processed,O.bulk,261000
2918,COM00388.00,2002,Ore mined,O.bulk,268000
2919,COM00388.00,2002,Ore processed,O.bulk,268000
2920,COM00388.00,2010,Ore mined,O.bulk,86000
2921,COM00388.00,2010,Ore processed,O.bulk,86000
2922,COM00388.00,2011,Ore mined,O.bulk,131000
2923,COM00388.00,2011,Ore processed,O.bulk,131000
2924,COM00388.00,2012,Ore mined,O.bulk,371000
2925,COM00388.00,2012,Ore processed,O.bulk,371000
2926,COM00388.00,2013,Ore mined,O.bulk,109000
2927,COM00388.00,2013,Ore processed,O.bulk,109000
2928,COM00388.00,2014,Ore mined,O.bulk,181000
2929,COM00388.00,2014,Ore processed,O.bulk,181000
2930,COM00388.00,2015,Ore mined,O.bulk,165000
2931,COM00388.00,2015,Ore processed,O.bulk,165000
2932,COM00388.00,2016,Ore mined,O.bulk,75000
2933,COM00388.00,2016,Ore processed,O.bulk,75000
2934,COM00390.00,2000,Concentrate,Con.Fe,7600000
2935,COM00390.00,2001,Concentrate,Con.Fe,5791468
2936,COM00390.00,2002,Concentrate,Con.Fe,3657769
2937,COM00390.00,2003,Concentrate,Con.Fe,5283444
2938,COM00390.00,2004,Concentrate,Con.Fe,5486654
2939,COM00390.00,2005,Concentrate,Con.Fe,4877026
2940,COM00390.00,2006,Concentrate,Con.Fe,4978630
2941,COM00390.00,2007,Concentrate,Con.Fe,4978630
2942,COM00390.00,2008,Concentrate,Con.Fe,4673816
2943,COM00390.00,2013,Concentrate,Con.Fe,3048141
2944,COM00390.00,2014,Concentrate,Con.Fe,4369002
2945,COM00390.00,2015,Concentrate,Con.Fe,3048141
2946,COM00390.00,2016,Concentrate,Con.Fe,2844932
2947,COM00391.00,2005,Ore mined,O.Ag,420151
2948,COM00391.00,2005,Ore processed,O.Ag,420151
2949,COM00391.00,2006,Ore mined,O.Ag,680504
2950,COM00391.00,2006,Ore processed,O.Ag,680504
2951,COM00391.00,2007,Ore mined,O.Ag,1040429
2952,COM00391.00,2007,Ore processed,O.Ag,1040429
2953,COM00391.00,2008,Ore mined,O.Ag,934750
2954,COM00391.00,2008,Ore processed,O.Ag,934750
2955,COM00391.00,2009,Ore mined,O.Ag,501499
2956,COM00391.00,2009,Ore processed,O.Ag,501499
2957,COM00391.00,2010,Ore mined,O.Ag,592901
2958,COM00391.00,2010,Ore processed,O.Ag,592901
2959,COM00391.00,2011,Ore mined,O.Ag,674899
2960,COM00391.00,2011,Ore processed,O.Ag,674899
2961,COM00391.00,2012,Ore mined,O.Ag,717785
2962,COM00391.00,2012,Ore processed,O.Ag,717785
2963,COM00391.00,2013,Ore mined,O.Ag,717700
2964,COM00391.00,2013,Ore processed,O.Ag,717700
2965,COM00391.00,2014,Ore mined,O.Ag,719132
2966,COM00391.00,2014,Ore processed,O.Ag,719132
2967,COM00391.00,2015,Ore mined,O.Ag,696107
2968,COM00391.00,2015,Ore processed,O.Ag,696107
2969,COM00391.00,2016,Ore mined,O.Ag,199067
2970,COM00391.00,2016,Ore processed,O.Ag,199067
2971,COM00394.00,2001,Ore mined,O.Au,41300000
2972,COM00394.00,2001,Ore processed,O.Au,41300000
2973,COM00394.00,2002,Ore mined,O.Au,32800000
2974,COM00394.00,2002,Ore processed,O.Au,32800000
2975,COM00395.00,2002,Concentrate,Con.Cu,720750
2976,COM00395.00,2002,Ore mined,O.Cu,15302226
2977,COM00395.00,2002,Ore mined,O.Zn,3100000
2978,COM00395.00,2002,Ore processed,O.Cu,15681584
2979,COM00395.00,2003,Concentrate,Con.Cu,713499
2980,COM00395.00,2003,Ore mined,O.Cu,14888513
2981,COM00395.00,2003,Ore mined,O.Zn,3000000
2982,COM00395.00,2003,Ore processed,O.Cu,15465685
2983,COM00395.00,2004,Ore mined,O.Cu,16300000
2984,COM00395.00,2004,Ore mined,O.Zn,3200000
2985,COM00395.00,2004,Ore processed,O.Cu,16300000
2986,COM00395.00,2004,Ore processed,O.Zn,3200000
2987,COM00395.00,2005,Ore mined,O.Cu,17000000
2988,COM00395.00,2005,Ore mined,O.Zn,4400000
2989,COM00395.00,2005,Ore processed,O.Cu,17000000
2990,COM00395.00,2005,Ore processed,O.Zn,4400000
2991,COM00395.00,2006,Ore mined,O.Cu,17000000
2992,COM00395.00,2006,Ore mined,O.Zn,4600000
2993,COM00395.00,2006,Ore processed,O.Cu,17000000
2994,COM00395.00,2006,Ore processed,O.Zn,4600000
2995,COM00395.00,2007,Ore mined,O.Cu,17500000
2996,COM00395.00,2007,Ore mined,O.Zn,5100000
2997,COM00395.00,2007,Ore processed,O.Cu,17500000
2998,COM00395.00,2007,Ore processed,O.Zn,5100000
2999,COM00395.00,2008,Ore mined,O.Cu,17300000
3000,COM00395.00,2008,Ore mined,O.Zn,6400000
3001,COM00395.00,2008,Ore processed,O.Cu,17300000
3002,COM00395.00,2008,Ore processed,O.Zn,6400000
3003,COM00395.00,2009,Ore mined,O.Cu,14000000
3004,COM00395.00,2009,Ore mined,O.Zn,7400000
3005,COM00395.00,2009,Ore processed,O.Cu,14000000
3006,COM00395.00,2009,Ore processed,O.Zn,7400000
3007,COM00395.00,2010,Ore mined,O.Cu,15900000
3008,COM00395.00,2010,Ore mined,O.Zn,9100000
3009,COM00395.00,2010,Ore processed,O.Cu,15900000
3010,COM00395.00,2010,Ore processed,O.Zn,9100000
3011,COM00395.00,2011,Ore mined,O.Cu,16300000
3012,COM00395.00,2011,Ore mined,O.Zn,9100000
3013,COM00395.00,2011,Ore processed,O.Cu,16300000
3014,COM00395.00,2011,Ore processed,O.Zn,9100000
3015,COM00396.00,2015,Concentrate,Con.Pb,23800
3016,COM00396.00,2015,Concentrate,Con.Zn,28100
3017,COM00396.00,2016,Concentrate,Con.Pb,22500
3018,COM00396.00,2016,Concentrate,Con.Zn,27600
3019,COM00396.00,2017,Concentrate,Con.Pb,9400
3020,COM00396.00,2017,Concentrate,Con.Zn,11300
3021,COM00398.00,2002,Ore mined,O.Au,256000
3022,COM00398.00,2002,Ore processed,O.Au,256000
3023,COM00398.00,2003,Ore mined,O.Au,275000
3024,COM00398.00,2003,Ore processed,O.Au,275000
3025,COM00398.00,2004,Ore mined,O.Au,263000
3026,COM00398.00,2004,Ore processed,O.Au,263000
3027,COM00398.00,2005,Ore mined,O.Au,199000
3028,COM00398.00,2005,Ore processed,O.Au,199000
3029,COM00401.00,2002,Concentrate,O.Fe,2000000
3030,COM00401.00,2003,Concentrate,O.Fe,2400000
3031,COM00401.00,2004,Concentrate,Con.Fe,1492000
3032,COM00401.00,2004,Concentrate,O.Fe,2918000
3033,COM00401.00,2005,Concentrate,O.Fe,2520000
3034,COM00401.00,2006,Concentrate,O.Fe,2420000
3035,COM00401.00,2007,Concentrate,Con.Fe,2737000
3036,COM00401.00,2008,Concentrate,Con.Fe,1663000
3037,COM00401.00,2011,Concentrate,Con.Fe,2400000
3038,COM00401.00,2011,Ore mined,O.Fe,4400000
3039,COM00401.00,2011,Ore processed,O.Fe,4400000
3040,COM00401.00,2012,Concentrate,Con.Fe,1200000
3041,COM00401.00,2012,Concentrate,O.Fe,1100000
3042,COM00401.00,2012,Ore mined,O.Fe,4600000
3043,COM00401.00,2012,Ore processed,O.Fe,4600000
3044,COM00402.00,2002,Concentrate,O.Fe,4700000
3045,COM00402.00,2003,Concentrate,O.Fe,5000000
3046,COM00402.00,2004,Concentrate,Con.Fe,2139000
3047,COM00402.00,2004,Concentrate,O.Fe,3323000
3048,COM00402.00,2005,Concentrate,Con.Fe,2400000
3049,COM00402.00,2005,Concentrate,O.Fe,3200000
3050,COM00402.00,2006,Concentrate,Con.Fe,2520000
3051,COM00402.00,2006,Concentrate,O.Fe,3160000
3052,COM00402.00,2007,Concentrate,Con.Fe,5506000
3053,COM00402.00,2008,Concentrate,Con.Fe,7358000
3054,COM00402.00,2011,Concentrate,Con.Fe,4900000
3055,COM00402.00,2011,Ore mined,O.Fe,11700000
3056,COM00402.00,2011,Ore processed,O.Fe,11700000
3057,COM00402.00,2012,Concentrate,Con.Fe,4400000
3058,COM00402.00,2012,Ore mined,O.Fe,11000000
3059,COM00402.00,2012,Ore processed,O.Fe,11000000
3060,COM00402.00,2013,Concentrate,Con.Fe,3900000
3061,COM00402.00,2013,Ore mined,O.Fe,10200000
3062,COM00402.00,2013,Ore processed,O.Fe,10200000
3063,COM00402.00,2014,Concentrate,Con.Fe,3100000
3064,COM00402.00,2014,Ore mined,O.Fe,5700000
3065,COM00402.00,2014,Ore processed,O.Fe,5700000
3066,COM00402.00,2015,Concentrate,Con.Fe,3730000
3067,COM00402.00,2015,Ore mined,O.Fe,7900000
3068,COM00402.00,2015,Ore processed,O.Fe,7900000
3069,COM00403.00,2011,Ore mined,O.Fe,300000
3070,COM00403.00,2011,Ore processed,O.Fe,300000
3071,COM00403.00,2012,Concentrate,Con.Fe,1646000
3072,COM00403.00,2012,Ore mined,O.Fe,2368000
3073,COM00403.00,2012,Ore processed,O.Fe,2368000
3074,COM00403.00,2013,Concentrate,Con.Fe,2467000
3075,COM00403.00,2013,Ore mined,O.Fe,2532000
3076,COM00403.00,2013,Ore processed,O.Fe,2532000
3077,COM00403.00,2014,Concentrate,Con.Fe,2735000
3078,COM00403.00,2014,Ore mined,O.Fe,2917000
3079,COM00403.00,2014,Ore processed,O.Fe,2917000
3080,COM00403.00,2015,Concentrate,Con.Fe,3512000
3081,COM00403.00,2015,Ore mined,O.Fe,4233000
3082,COM00403.00,2015,Ore processed,O.Fe,4233000
3083,COM00403.00,2016,Concentrate,Con.Fe,3895000
3084,COM00403.00,2016,Ore mined,O.Fe,4595000
3085,COM00403.00,2016,Ore processed,O.Fe,4595000
3086,COM00403.00,2017,Concentrate,Con.Fe,3291000
3087,COM00403.00,2017,Ore mined,O.Fe,1899000
3088,COM00403.00,2017,Ore processed,O.Fe,1899000
3089,COM00403.00,2018,Concentrate,Con.Fe,3507000
3090,COM00403.00,2018,Ore mined,O.Fe,4085000
3091,COM00403.00,2018,Ore processed,O.Fe,4085000
3092,COM00403.00,2019,Concentrate,Con.Fe,2473000
3093,COM00403.00,2019,Ore mined,O.Fe,1892000
3094,COM00403.00,2019,Ore processed,O.Fe,1892000
3095,COM00403.00,2020,Concentrate,Con.Fe,2325000
3096,COM00403.00,2020,Ore mined,O.Fe,0
3097,COM00403.00,2020,Ore processed,O.Fe,0
3098,COM00407.00,2006,Ore mined,O.Ni,4100000
3099,COM00407.00,2006,Ore processed,O.Ni,4100000
3100,COM00407.00,2007,Ore mined,O.Ni,4100000
3101,COM00407.00,2007,Ore processed,O.Ni,4100000
3102,COM00407.00,2008,Ore mined,O.Ni,2700000
3103,COM00407.00,2008,Ore processed,O.Ni,2700000
3104,COM00407.00,2009,Ore mined,O.Ni,0
3105,COM00407.00,2009,Ore processed,O.Ni,0
3106,COM00407.00,2010,Ore mined,O.Ni,0
3107,COM00407.00,2010,Ore processed,O.Ni,0
3108,COM00407.00,2011,Ore mined,O.Ni,1100000
3109,COM00407.00,2011,Ore processed,O.Ni,1100000
3110,COM00410.00,2006,Ore mined,O.Au,977478
3111,COM00410.00,2006,Ore processed,O.Au,977478
3112,COM00410.00,2007,Ore mined,O.Au,1198709
3113,COM00410.00,2007,Ore processed,O.Au,1041778
3114,COM00410.00,2008,Ore mined,O.Au,1107710
3115,COM00410.00,2008,Ore processed,O.Au,1121025
3116,COM00410.00,2009,Ore mined,O.Au,1155247
3117,COM00410.00,2009,Ore processed,O.Au,1179595
3118,COM00410.00,2010,Ore mined,O.Au,1105340
3119,COM00410.00,2010,Ore processed,O.Au,1110204
3120,COM00410.00,2011,Ore mined,O.Au,983848
3121,COM00410.00,2011,Ore processed,O.Au,936459
3122,COM00410.00,2012,Ore mined,O.Au,1018911
3123,COM00410.00,2012,Ore processed,O.Au,1048489
3124,COM00412.00,2010,Concentrate,Con.Fe,500000
3125,COM00412.00,2011,Concentrate,Con.Fe,700000
3126,COM00412.00,2012,Concentrate,Con.Fe,500000
3127,COM00412.00,2013,Concentrate,Con.Fe,600000
3128,COM00412.00,2014,Concentrate,Con.Fe,600000
3129,COM00412.00,2015,Concentrate,Con.Fe,0
3130,COM00412.00,2016,Concentrate,Con.Fe,0
3131,COM00412.00,2017,Concentrate,Con.Fe,30000
3132,COM00412.00,2018,Concentrate,Con.Fe,650000
3133,COM00412.00,2019,Concentrate,Con.Fe,610000
3134,COM00413.00,2007,Concentrate,Con.Fe,8793000
3135,COM00413.00,2008,Concentrate,Con.Fe,8608000
3136,COM00413.00,2009,Concentrate,Con.Fe,8609000
3137,COM00413.00,2010,Concentrate,Con.Fe,9033000
3138,COM00413.00,2011,Concentrate,Con.Fe,9063000
3139,COM00413.00,2012,Concentrate,Con.Fe,9409000
3140,COM00413.00,2013,Concentrate,Con.Fe,10466000
3141,COM00413.00,2014,Concentrate,Con.Fe,10670000
3142,COM00413.00,2015,Concentrate,Con.Fe,11258000
3143,COM00413.00,2016,Concentrate,Con.Fe,11072000
3144,COM00413.00,2017,Concentrate,Con.Fe,10394000
3145,COM00413.00,2018,Concentrate,Con.Fe,10506000
3146,COM00413.00,2019,Concentrate,Con.Fe,10519000
3147,COM00417.00,2007,Ore mined,O.Ni,470207
3148,COM00417.00,2007,Ore processed,O.Ni,470207
3149,COM00417.00,2008,Ore mined,O.Ni,506477
3150,COM00417.00,2008,Ore processed,O.Ni,506477
3151,COM00417.00,2009,Ore mined,O.Ni,1954343
3152,COM00417.00,2009,Ore processed,O.Ni,1954343
3153,COM00417.00,2010,Ore mined,O.Ni,3406802
3154,COM00417.00,2010,Ore processed,O.Ni,3406802
3155,COM00417.00,2011,Ore mined,O.Ni,4353698
3156,COM00417.00,2011,Ore processed,O.Ni,4353698
3157,COM00417.00,2012,Ore mined,O.Ni,5928637
3158,COM00417.00,2012,Ore processed,O.Ni,5928637
3159,COM00417.00,2013,Ore mined,O.Ni,4501229
3160,COM00417.00,2013,Ore processed,O.Ni,4501229
3161,COM00417.00,2014,Ore mined,O.Ni,6302992
3162,COM00417.00,2014,Ore processed,O.Ni,6302992
3163,COM00417.00,2015,Ore mined,O.Ni,5778290
3164,COM00417.00,2015,Ore processed,O.Ni,5778290
3165,COM00417.00,2016,Ore mined,O.Ni,3523620
3166,COM00417.00,2016,Ore processed,O.Ni,3523620
3167,COM00417.00,2017,Ore mined,O.Ni,5992559
3168,COM00417.00,2017,Ore processed,O.Ni,5992559
3169,COM00418.00,2003,Ore mined,O.Au,12739000
3170,COM00418.00,2003,Ore processed,O.Au,13685000
3171,COM00418.00,2004,Ore mined,O.Au,10927000
3172,COM00418.00,2004,Ore processed,O.Au,13239000
3173,COM00418.00,2005,Ore mined,O.Au,12683000
3174,COM00418.00,2005,Ore processed,O.Au,13050000
3175,COM00418.00,2006,Ore mined,O.Au,14514000
3176,COM00418.00,2006,Ore processed,O.Au,13462000
3177,COM00418.00,2007,Ore mined,O.Au,20518000
3178,COM00418.00,2007,Ore processed,O.Au,12722000
3179,COM00418.00,2008,Ore mined,O.Au,27112000
3180,COM00418.00,2008,Ore processed,O.Au,13769000
3181,COM00418.00,2009,Ore mined,O.Au,25052000
3182,COM00418.00,2009,Ore processed,O.Au,16224000
3183,COM00418.00,2010,Ore mined,O.Au,19790000
3184,COM00418.00,2010,Ore processed,O.Au,12528000
3185,COM00418.00,2010,Ore processed,O.Au,13207000
3186,COM00418.00,2011,Ore mined,O.Au,8036000
3187,COM00418.00,2011,Ore processed,O.Au,17575000
3188,COM00418.00,2011,Ore processed,O.Au,13503000
3189,COM00418.00,2012,Ore mined,O.Au,25937000
3190,COM00418.00,2012,Ore processed,O.Au,29950000
3191,COM00418.00,2012,Ore processed,O.Au,13203000
3192,COM00418.00,2013,Ore mined,O.Au,21634000
3193,COM00418.00,2013,Ore processed,O.Au,29751000
3194,COM00418.00,2013,Ore processed,O.Au,12668000
3195,COM00418.00,2014,Ore mined,O.Au,14886000
3196,COM00418.00,2014,Ore processed,O.Au,25848000
3197,COM00418.00,2014,Ore processed,O.Au,13538000
3198,COM00418.00,2015,Ore mined,O.Au,22761000
3199,COM00418.00,2015,Ore processed,O.Au,25218000
3200,COM00418.00,2015,Ore processed,O.Au,13446000
3201,COM00418.00,2016,Ore mined,O.Au,31750000
3202,COM00418.00,2016,Ore processed,O.Au,29142000
3203,COM00418.00,2016,Ore processed,O.Au,13218000
3204,COM00418.00,2017,Ore mined,O.Au,26362000
3205,COM00418.00,2017,Ore processed,O.Au,20267000
3206,COM00418.00,2017,Ore processed,O.Au,12469000
3207,COM00418.00,2018,Ore mined,O.Au,24646000
3208,COM00418.00,2018,Ore processed,O.Au,16307000
3209,COM00418.00,2018,Ore processed,O.Au,11790000
3210,COM00421.00,2008,Ore mined,O.Fe,1600000
3211,COM00421.00,2008,Ore processed,O.Fe,1600000
3212,COM00421.00,2009,Ore mined,O.Fe,30000000
3213,COM00421.00,2009,Ore processed,O.Fe,30000000
3214,COM00421.00,2010,Ore mined,O.Fe,39000000
3215,COM00421.00,2010,Ore processed,O.Fe,39000000
3216,COM00421.00,2011,Ore mined,O.Fe,44200000
3217,COM00421.00,2011,Ore processed,O.Fe,40600000
3218,COM00421.00,2012,Ore mined,O.Fe,64600000
3219,COM00421.00,2012,Ore processed,O.Fe,53900000
3220,COM00421.00,2013,Ore mined,O.Fe,94600000
3221,COM00421.00,2013,Ore processed,O.Fe,76100000
3222,COM00421.00,2014,Ore mined,O.Fe,140400000
3223,COM00421.00,2014,Ore processed,O.Fe,126000000
3224,COM00421.00,2015,Ore mined,O.Fe,164100000
3225,COM00421.00,2015,Ore processed,O.Fe,153600000
3226,COM00421.00,2016,Ore mined,O.Fe,181000000
3227,COM00421.00,2016,Ore processed,O.Fe,168000000
3228,COM00421.00,2017,Ore mined,O.Fe,198000000
3229,COM00421.00,2017,Ore processed,O.Fe,172000000
3230,COM00421.00,2018,Ore mined,O.Fe,185000000
3231,COM00421.00,2018,Ore processed,O.Fe,166000000
3232,COM00421.00,2019,Ore mined,O.Fe,207000000
3233,COM00421.00,2019,Ore processed,O.Fe,177000000
3234,COM00421.00,2020,Ore mined,O.Fe,204000000
3235,COM00421.00,2020,Ore processed,O.Fe,176000000
3236,COM00422.00,2017,Ore mined,O.Au,47931
3237,COM00422.00,2017,Ore processed,O.Au,70505
3238,COM00422.00,2018,Ore mined,O.Au,606449
3239,COM00422.00,2018,Ore processed,O.Au,845180
3240,COM00422.00,2019,Ore mined,O.Au,868145
3241,COM00422.00,2019,Ore processed,O.Au,849853
3242,COM00422.00,2020,Ore mined,O.Au,497578
3243,COM00422.00,2020,Ore processed,O.Au,865254
3244,COM00429.00,2010,Ore mined,O.bulk,2554000
3245,COM00429.00,2010,Ore processed,O.bulk,2554000
3246,COM00429.00,2011,Ore mined,O.bulk,2584000
3247,COM00429.00,2011,Ore processed,O.bulk,2584000
3248,COM00429.00,2012,Ore mined,O.bulk,2738000
3249,COM00429.00,2012,Ore processed,O.bulk,2738000
3250,COM00429.00,2013,Ore mined,O.bulk,2703000
3251,COM00429.00,2013,Ore processed,O.bulk,2703000
3252,COM00429.00,2014,Ore mined,O.bulk,2625000
3253,COM00429.00,2014,Ore processed,O.bulk,2625000
3254,COM00429.00,2015,Ore mined,O.bulk,2410000
3255,COM00429.00,2015,Ore processed,O.bulk,2410000
3256,COM00429.00,2016,Ore mined,O.bulk,2373000
3257,COM00429.00,2016,Ore processed,O.bulk,2373000
3258,COM00429.00,2017,Ore mined,O.bulk,2447000
3259,COM00429.00,2017,Ore processed,O.bulk,2447000
3260,COM00429.00,2018,Ore mined,O.bulk,2443000
3261,COM00429.00,2018,Ore processed,O.bulk,2443000
3262,COM00430.00,2008,Ore mined,O.Al,2000000
3263,COM00430.00,2008,Ore processed,O.Al,2000000
3264,COM00430.00,2009,Ore mined,O.Al,1700000
3265,COM00430.00,2009,Ore processed,O.Al,1700000
3266,COM00430.00,2010,Ore mined,O.Al,2120000
3267,COM00430.00,2010,Ore processed,O.Al,2120000
3268,COM00430.00,2011,Ore mined,O.Al,1921000
3269,COM00430.00,2011,Ore processed,O.Al,1921000
3270,COM00430.00,2012,Ore mined,O.Al,491000
3271,COM00430.00,2012,Ore processed,O.Al,491000
3272,COM00430.00,2013,Ore mined,O.Al,0
3273,COM00430.00,2013,Ore processed,O.Al,0
3274,COM00430.00,2014,Ore mined,O.Al,0
3275,COM00430.00,2014,Ore processed,O.Al,0
3276,COM00430.00,2015,Ore mined,O.Al,0
3277,COM00430.00,2015,Ore processed,O.Al,0
3278,COM00430.00,2016,Ore mined,O.Al,0
3279,COM00430.00,2016,Ore processed,O.Al,0
3280,COM00430.00,2017,Ore mined,O.Al,0
3281,COM00430.00,2017,Ore processed,O.Al,0
3282,COM00430.00,2018,Ore mined,O.Al,720000
3283,COM00430.00,2018,Ore processed,O.Al,720000
3284,COM00430.00,2019,Ore mined,O.Al,1304000
3285,COM00430.00,2019,Ore processed,O.Al,1304000
3286,COM00431.00,2007,Ore mined,O.Cu,3725000
3287,COM00431.00,2007,Ore processed,O.sul,835000
3288,COM00431.00,2008,Ore mined,O.Cu,6521000
3289,COM00431.00,2008,Ore processed,O.sul,7122000
3290,COM00431.00,2009,Ore mined,O.sul,8068000
3291,COM00431.00,2009,Ore processed,O.sul,8068000
3292,COM00431.00,2010,Ore mined,O.sul,5425000
3293,COM00431.00,2010,Ore processed,O.sul,5425000
3294,COM00434.00,2017,Concentrate,Con.Fe,1253012
3295,COM00434.00,2018,Ore mined,O.Fe,1204819
3296,COM00434.00,2018,Ore processed,O.Fe,1204819
3297,COM00438.00,2000,Ore mined,O.Ag,185591
3298,COM00438.00,2000,Ore processed,O.Ag,185591
3299,COM00438.00,2001,Ore mined,O.Ag,179892
3300,COM00438.00,2001,Ore processed,O.Ag,179892
3301,COM00438.00,2002,Ore mined,O.Ag,216621
3302,COM00438.00,2002,Ore processed,O.Ag,216621
3303,COM00438.00,2003,Ore mined,O.Ag,149445
3304,COM00438.00,2003,Ore processed,O.Ag,149445
3305,COM00438.00,2004,Ore mined,O.Ag,153691
3306,COM00438.00,2004,Ore processed,O.Ag,153691
3307,COM00438.00,2005,Ore mined,O.Ag,116577
3308,COM00438.00,2005,Ore processed,O.Ag,116577
3309,COM00439.00,2004,Ore mined,O.bulk,641290
3310,COM00439.00,2004,Ore processed,O.bulk,641290
3311,COM00439.00,2005,Ore mined,O.bulk,644058
3312,COM00439.00,2005,Ore processed,O.bulk,644058
3313,COM00439.00,2006,Ore mined,O.bulk,605438
3314,COM00439.00,2006,Ore processed,O.bulk,616536
3315,COM00439.00,2007,Ore mined,O.bulk,453444
3316,COM00439.00,2007,Ore processed,O.bulk,446908
3317,COM00439.00,2008,Ore mined,O.bulk,494860
3318,COM00439.00,2008,Ore processed,O.bulk,496953
3319,COM00439.00,2009,Ore mined,O.bulk,172903
3320,COM00439.00,2009,Ore processed,O.bulk,190871
3321,COM00439.00,2010,Ore mined,O.bulk,139681
3322,COM00439.00,2010,Ore processed,O.bulk,0
3323,COM00439.00,2011,Ore mined,O.bulk,302446
3324,COM00439.00,2011,Ore processed,O.bulk,0
3325,COM00442.00,2000,Concentrate,Con.Cu,3588
3326,COM00442.00,2000,Concentrate,Con.Pb,20580
3327,COM00442.00,2000,Concentrate,Con.Zn,59666
3328,COM00442.00,2000,Ore mined,O.bulk,976000
3329,COM00442.00,2000,Ore processed,O.bulk,976000
3330,COM00442.00,2001,Concentrate,Con.Cu,3384
3331,COM00442.00,2001,Concentrate,Con.Pb,19489
3332,COM00442.00,2001,Concentrate,Con.Zn,61126
3333,COM00442.00,2001,Ore mined,O.bulk,984000
3334,COM00442.00,2001,Ore processed,O.bulk,984000
3335,COM00442.00,2002,Concentrate,Con.Cu,3320
3336,COM00442.00,2002,Concentrate,Con.Pb,20589
3337,COM00442.00,2002,Concentrate,Con.Zn,67142
3338,COM00442.00,2002,Ore mined,O.bulk,1058000
3339,COM00442.00,2002,Ore processed,O.bulk,1058000
3340,COM00442.00,2003,Concentrate,Con.Cu,2563
3341,COM00442.00,2003,Concentrate,Con.Pb,22257
3342,COM00442.00,2003,Concentrate,Con.Zn,80748
3343,COM00442.00,2003,Ore mined,O.bulk,1062000
3344,COM00442.00,2003,Ore processed,O.bulk,1062000
3345,COM00442.00,2004,Concentrate,Con.Cu,2610
3346,COM00442.00,2004,Concentrate,Con.Pb,26378
3347,COM00442.00,2004,Concentrate,Con.Zn,99922
3348,COM00442.00,2004,Ore mined,O.bulk,1074000
3349,COM00442.00,2004,Ore processed,O.bulk,1074000
3350,COM00442.00,2005,Concentrate,Con.Cu,2576
3351,COM00442.00,2005,Concentrate,Con.Pb,27934
3352,COM00442.00,2005,Concentrate,Con.Zn,106238
3353,COM00442.00,2005,Ore mined,O.bulk,1102000
3354,COM00442.00,2005,Ore processed,O.bulk,1102000
3355,COM00442.00,2006,Concentrate,Con.Cu,2572
3356,COM00442.00,2006,Concentrate,Con.Pb,29498
3357,COM00442.00,2006,Concentrate,Con.Zn,112602
3358,COM00442.00,2006,Ore mined,O.bulk,1182000
3359,COM00442.00,2006,Ore processed,O.bulk,1182000
3360,COM00442.00,2007,Concentrate,Con.Cu,3086
3361,COM00442.00,2007,Concentrate,Con.Pb,35849
