facility_id,total_reserves_minerals,total_reserves_commodities,avg_reserves_grade_ppm,avg_commodity_recovery_rate,avg_commodities_grade_ppm,total_coal,total_commodities,total_minerals,primary_commodity,country,mining_salary,LOM_in_Buckets,still_operating,2000_Concentrate,2001_Concentrate,2002_Concentrate,2003_Concentrate,2004_Concentrate,2005_Concentrate,2006_Concentrate,2007_Concentrate,2008_Concentrate,2009_Concentrate,2010_Concentrate,2011_Concentrate,2012_Concentrate,2013_Concentrate,2014_Concentrate,2015_Concentrate,2016_Concentrate,2017_Concentrate,2018_Concentrate,2019_Concentrate,2020_Concentrate,2000_price_usd_tonne,2001_price_usd_tonne,2002_price_usd_tonne,2003_price_usd_tonne,2004_price_usd_tonne,2005_price_usd_tonne,2006_price_usd_tonne,2007_price_usd_tonne,2008_price_usd_tonne,2009_price_usd_tonne,2010_price_usd_tonne,2011_price_usd_tonne,2012_price_usd_tonne,2013_price_usd_tonne,2014_price_usd_tonne,2015_price_usd_tonne,2016_price_usd_tonne,2017_price_usd_tonne,2018_price_usd_tonne,2019_price_usd_tonne,2020_price_usd_tonne,country_Argentina,country_Australia,country_Bolivia,country_Bosnia and Herzegovina,country_Brazil,country_Canada,country_Chile,country_China,country_Colombia,country_Cote d'Ivoire,country_Cuba,country_DR Congo,country_Dominican Republic,country_Finland,country_Ghana,country_Guatemala,country_Guinea,country_India,country_Indonesia,country_Jamaica,country_Kazakhstan,country_Kyrgyzstan,country_Liberia,country_Madagascar,country_Malaysia,country_Mali,country_Mexico,country_Mozambique,country_Namibia,country_New Zealand,country_Papua New Guinea,country_Peru,country_Philippines,country_Poland,country_Portugal,country_Russian Federation,country_Saudi Arabia,country_South Africa,country_Spain,country_Suriname,country_Sweden,country_Tajikistan,country_Ukraine,country_United States of America,country_Zambia,country_Zimbabwe,primary_commodity_Aluminium,primary_commodity_Coal,primary_commodity_Copper,primary_commodity_Gold,primary_commodity_Iron,primary_commodity_Nickel,primary_commodity_Other (poly)-metallic,primary_commodity_Other mine,primary_commodity_Silver,primary_commodity_Zinc
COM00403.00,0.0,0.0,,,,0.0,0.0,24821000.0,Iron,Australia,56861.95,10.0,0.0,,,,,,,,,,,,,1646000.0,2467000.0,2735000.0,3512000.0,3895000.0,3291000.0,3507000.0,2473000.0,2325000.0,,,,,,,,,,,,151.08,116.57,123.34,89.56,57.07,62.13,73.76,68.48,94.34,111.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COM00502.00,817136000.0,0.0,,,,87984000.0,0.0,0.0,Coal,Australia,56861.95,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,33.2,43.21,33.91,35.37,63.29,53.49,55.48,67.27,120.44,70.77,95.29,107.05,85.86,75.08,65.81,59.08,69.16,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00549.00,0.0,0.0,,,,1088640.0,0.0,0.0,Coal,United States of America,55819.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,43.21,33.91,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00593.00,0.0,0.0,,,,81802225.0,0.0,0.0,Coal,United States of America,55819.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,43.21,33.91,35.37,63.29,53.49,55.48,67.27,120.44,70.77,95.29,107.05,85.86,75.08,65.81,59.08,69.16,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00705.00,0.0,0.0,,0.043499,5.925,0.0,23.325,5253279.0,Gold,Canada,43833.79,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.67,1224.66,1413.19,1514.58,1286.07,1169.12,1185.92,1328.29,1292.59,1246.05,1399.78,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00723.00,0.0,0.0,,,,635040.0,0.0,0.0,Coal,United States of America,55819.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.16,89.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00777.00,0.0,0.0,,0.7891666666666669,122.33333333333331,0.0,1897.258,18396800.0,Gold,Guatemala,13027.27,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,507.23,672.01,730.09,847.72,1008.67,1224.66,1413.19,1514.58,1286.07,1169.12,1185.92,1328.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00815.00,0.0,0.0,,,,21047040.0,0.0,0.0,Coal,United States of America,55819.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.29,53.49,55.48,67.27,120.44,70.77,95.29,107.05,85.86,75.08,65.81,59.08,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00868.00,0.0,0.0,,,,4739213.0,0.0,0.0,Coal,United States of America,55819.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.29,107.05,85.86,75.08,65.81,59.08,69.16,89.25,100.46,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00924.00,3561202000.0,0.0,,,,53954000.0,0.0,0.0,Coal,Australia,56861.95,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,33.2,43.21,33.91,35.37,63.29,53.49,55.48,67.27,120.44,70.77,95.29,107.05,85.86,,,,,,,75.31,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00931.00,0.0,0.0,,,,5700000.0,0.0,0.0,Coal,Canada,43833.79,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,43.21,33.91,35.37,63.29,53.49,55.48,67.27,120.44,70.77,95.29,107.05,85.86,75.08,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00965.00,1083468960.0,0.0,,,,32749920.0,0.0,0.0,Coal,United States of America,55819.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,33.2,43.21,33.91,35.37,63.29,53.49,55.48,67.27,120.44,70.77,95.29,107.05,85.86,75.08,65.81,59.08,69.16,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM00980.00,0.0,0.0,,,,0.0,0.0,6481000.0,Iron,Australia,56861.95,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.34,89.56,57.07,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COM01077.00,0.0,0.0,,1.3388749,1.857,0.0,18.916000000000004,13007631.0,Gold,New Zealand,40902.1,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.09,847.72,1008.67,1224.66,1413.19,1514.58,1286.07,1169.12,1185.92,1328.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COM01254.00,0.0,0.0,,,,0.0,0.0,25412000.0,Iron,Australia,56861.95,12.0,0.0,,,,,517000.0,1953000.0,1350000.0,2711000.0,2005000.0,2620000.0,3372000.0,3066000.0,2133000.0,2404000.0,2516000.0,,,,,,,,,,,44.57,74.12,77.1,128.88,151.7,82.91,145.86,151.08,116.57,123.34,89.56,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COM01345.00,0.0,0.0,,,,0.0,0.0,0.0,Iron,Canada,43833.79,49.0,0.0,5900000.0,4470607.0,4572212.0,5283444.0,3860979.0,4978630.0,4165793.0,4673816.0,4267397.0,,,,,2844932.0,304814.0,,,,,,,36.19,39.21,38.73,40.13,44.57,74.12,77.1,128.88,151.7,,,,,123.34,89.56,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COM01365.00,0.0,0.0,,,,5019000.0,0.0,0.0,Coal,Australia,56861.95,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.48,67.27,120.44,70.77,95.29,107.05,85.86,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COM01369.00,0.0,0.0,,,,2400000.0,0.0,0.0,Coal,Canada,43833.79,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.27,120.44,70.77,95.29,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
