facility_id,year,material,commodity,value_tonnes,grade_ppm,recovery_rate,id_minerals
COM00001.00,2013,O.bulk,Me.Ag,37.403,23.01,0.001889,2
COM00001.00,2013,O.bulk,Me.Au,3.284,2.02,0.245074,2
COM00001.00,2013,O.bulk,Me.Cu,30072.342,18500,0,2
COM00001.00,2013,O.bulk,Me.Zn,61932.769,38100,0,2
COM00001.00,2014,O.bulk,Me.Ag,31.209,21.48,0.002167,4
COM00001.00,2014,O.bulk,Me.Au,2.499,1.72,0.338021,4
COM00001.00,2014,O.bulk,Me.Cu,27751.02,19100,0,4
COM00001.00,2014,O.bulk,Me.Zn,44314.457,30500,0,4
COM00001.00,2015,O.bulk,Me.Ag,23.985,19.42,0.002652,6
COM00001.00,2015,O.bulk,Me.Au,1.951,1.58,0.400577,6
COM00001.00,2015,O.bulk,Me.Cu,24577.555,19900,0,6
COM00001.00,2015,O.bulk,Me.Zn,37545.611,30400,0,6
COM00001.00,2016,O.bulk,Me.Ag,27.696,21.34,0.002196,8
COM00001.00,2016,O.bulk,Me.Au,1.973,1.52,0.432825,8
COM00001.00,2016,O.bulk,Me.Cu,20375.915,15700,0,8
COM00001.00,2016,O.bulk,Me.Zn,45034.666,34700,0,8
COM00001.00,2017,O.bulk,Me.Ag,27.986,27.59,0.001314,10
COM00001.00,2017,O.bulk,Me.Au,2.14,2.11,0.224613,10
COM00001.00,2017,O.bulk,Me.Cu,16737.088,16500,0,10
COM00001.00,2017,O.bulk,Me.Zn,52442.877,51700,0,10
COM00001.00,2018,O.bulk,Me.Ag,27.393,28.34,0.001245,12
COM00001.00,2018,O.bulk,Me.Au,1.769,1.83,0.298606,12
COM00001.00,2018,O.bulk,Me.Cu,14208.535,14700,0,12
COM00001.00,2018,O.bulk,Me.Zn,42818.918,44300,0,12
COM00001.00,2019,O.bulk,Me.Ag,20.72,18.67,0.002869,14
COM00001.00,2019,O.bulk,Me.Au,1.787,1.61,0.385788,14
COM00001.00,2019,O.bulk,Me.Cu,15204.013,13700,0,14
COM00001.00,2019,O.bulk,Me.Zn,35734.98,32200,0,14
COM00004.00,2008,O.Cu,Me.Ag,18.268,41.9,5.7e-4,32
COM00004.00,2008,O.Cu,Me.Au,1.648,3.78,0.069987,32
COM00004.00,2008,O.Cu,Me.Cu,7412,17000,0,32
COM00004.00,2008,O.Cu,Me.Zn,13908.4,31900,0,32
COM00004.00,2009,O.Cu,Me.Ag,8.295,49.67,4.05e-4,34
COM00004.00,2009,O.Cu,Me.Au,0.942,5.64,0.031437,34
COM00004.00,2009,O.Cu,Me.Cu,2672,16000,0,34
COM00004.00,2009,O.Cu,Me.Zn,7130.9,42700,0,34
COM00004.00,2010,O.Cu,Me.Ag,17.363,37.34,7.17e-4,36
COM00004.00,2010,O.Cu,Me.Au,1.614,3.47,0.08305,36
COM00004.00,2010,O.Cu,Me.Cu,8044.5,17300,0,36
COM00004.00,2010,O.Cu,Me.Zn,13066.5,28100,0,36
COM00004.00,2011,O.Cu,Me.Ag,16.974,34.57,8.37e-4,38
COM00004.00,2011,O.Cu,Me.Au,1.586,3.23,0.095851,38
COM00004.00,2011,O.Cu,Me.Cu,6530.3,13300,0,38
COM00004.00,2011,O.Cu,Me.Zn,13207.9,26900,0,38
COM00004.00,2012,O.Cu,Me.Ag,15.935,31.87,9.85e-4,40
COM00004.00,2012,O.Cu,Me.Au,1.705,3.41,0.085999,40
COM00004.00,2012,O.Cu,Me.Cu,5350,10700,0,40
COM00004.00,2012,O.Cu,Me.Zn,11950,23900,0,40
COM00004.00,2013,O.Cu,Me.Ag,7.609,19.46,0.002641,42
COM00004.00,2013,O.Cu,Me.Au,1.048,2.68,0.139229,42
COM00004.00,2013,O.Cu,Me.Cu,2424.2,6200,0,42
COM00004.00,2013,O.Cu,Me.Zn,7741.8,19800,0,42
COM00007.00,2003,O.Au,Me.Au,6.464,5.876083,,44
COM00007.00,2004,O.Au,Me.Au,7.087,7.087381,,46
COM00007.00,2005,O.Au,Me.Au,7.087,5.451831,,48
COM00007.00,2006,O.Au,Me.Au,6.861,6.236895,,50
COM00007.00,2007,O.Au,Me.Au,8.987,6.419142,,52
COM00007.00,2008,O.Au,Me.Au,9.072,6.479891,,54
COM00007.00,2009,O.Au,Me.Au,9.327,6.217995,,56
COM00007.00,2010,O.Au,Me.Au,9.582,5.988837,,58
COM00007.00,2011,O.Au,Me.Au,10.234,6.020105,,60
COM00007.00,2012,O.Au,Me.Au,11,4.999825,,62
COM00007.00,2013,O.Au,Me.Au,11.085,4.819419,,64
COM00007.00,2014,O.Au,Me.Au,11.425,4.569943,,66
COM00007.00,2015,O.Au,Me.Au,11.935,4.590442,,68
COM00007.00,2016,O.Au,Me.Au,11.538,4.120806,,70
COM00007.00,2017,O.Au,Me.Au,12.02,4.006733,,72
COM00007.00,2018,O.Au,Me.Au,10.319,3.439742,,74
COM00008.00,2005,O.bulk,Me.Cu,4887.911,5500,0.887,76
COM00008.00,2005,O.bulk,Me.Ni,5380.966,7600,0.713,76
COM00008.00,2006,O.bulk,Me.Cu,6616,5000,0.9,78
COM00008.00,2006,O.bulk,Me.Ni,6398,6000,0.72,78
COM00008.00,2007,O.bulk,Me.Cu,6281,4000,0.92,80
COM00008.00,2007,O.bulk,Me.Ni,6630,5000,0.76,80
COM00008.00,2008,O.bulk,Me.Cu,7071,4000,0.93,82
COM00008.00,2008,O.bulk,Me.Ni,8136,6000,0.8,82
COM00008.00,2009,O.bulk,Me.Cu,6989,4000,0.9,84
COM00008.00,2009,O.bulk,Me.Ni,8029,5000,0.77,84
COM00008.00,2010,O.bulk,Me.Cu,5484,4000,0.93,86
COM00008.00,2010,O.bulk,Me.Ni,6296,5000,0.82,86
COM00008.00,2011,O.bulk,Me.Cu,0,,,88
COM00008.00,2011,O.bulk,Me.Ni,0,,,88
COM00008.00,2012,O.bulk,Me.Cu,2260,4000,0.914,90
COM00008.00,2012,O.bulk,Me.Ni,2398,5000,0.813,90
COM00008.00,2013,O.bulk,Me.Cu,6242,4000,0.938,92
COM00008.00,2013,O.bulk,Me.Ni,7574,6000,0.828,92
COM00008.00,2014,O.bulk,Me.Cu,7390,4700,0.939,94
COM00008.00,2014,O.bulk,Me.Ni,8631,6300,0.825,94
COM00008.00,2015,O.bulk,Me.Cu,6221,5200,0.931,96
COM00008.00,2015,O.bulk,Me.Ni,7213,6800,0.811,96
COM00009.00,2006,O.Au,Me.Au,5.719,,,
COM00009.00,2007,O.Au,Me.Au,12.61,1.718225,,98
COM00009.00,2008,O.Au,Me.Au,14.744,1.967143,,100
COM00009.00,2009,O.Au,Me.Au,15.463,2.044977,,102
COM00009.00,2010,O.Au,Me.Au,15.424,2.030723,,104
COM00009.00,2011,O.Au,Me.Au,16.018,2.049722,,106
COM00009.00,2012,O.Au,Me.Au,15.904,2.091001,,108
COM00009.00,2013,O.Au,Me.Au,16.159,2.078436,,110
COM00009.00,2014,O.Au,Me.Au,12.53,1.788922,,112
COM00009.00,2015,O.Au,Me.Au,9.412,1.417476,0.896,114
COM00009.00,2016,O.Au,Me.Au,9.894,1.332428,0.903,116
COM00009.00,2017,O.Au,Me.Au,9.894,1.417476,0.923,118
COM00009.00,2018,O.Au,Me.Au,12.36,1.842719,0.94,120
COM00009.00,2019,O.Au,Me.Au,18.229,2.579807,0.941,122
COM00013.00,2000,Con.Cu,Me.Ag,56.606,235.659986,,123
COM00013.00,2000,Con.Cu,Me.Au,1.542,6.419597,,123
COM00013.00,2000,Con.Cu,Me.Cu,67828,282000,0,123
COM00013.00,2001,Con.Cu,Me.Ag,48.55,218.566689,,126
COM00013.00,2001,Con.Cu,Me.Au,1.698,7.644207,,126
COM00013.00,2001,Con.Cu,Me.Cu,63940,288000,0,126
COM00013.00,2002,Con.Cu,Me.Ag,47.409,234.36156,,129
COM00013.00,2002,Con.Cu,Me.Au,1.542,7.62272,,129
COM00013.00,2002,Con.Cu,Me.Cu,57293,283000,0,129
COM00013.00,2003,Con.Cu,Me.Ag,55.176,261.75939,,132
COM00013.00,2003,Con.Cu,Me.Au,1.383,6.561063,,132
COM00013.00,2003,Con.Cu,Me.Cu,58687,278000,0,132
COM00013.00,2004,Con.Cu,Me.Ag,44.946,194.947821,,135
COM00013.00,2004,Con.Cu,Me.Au,1.985,8.609697,,135
COM00013.00,2004,Con.Cu,Me.Cu,64498,280000,0,135
COM00013.00,2005,Con.Cu,Me.Ag,41.297,174.117439,,138
COM00013.00,2005,Con.Cu,Me.Au,1.84,7.757854,,138
COM00013.00,2005,Con.Cu,Me.Cu,65619,277000,0,138
COM00013.00,2006,Con.Cu,Me.Ag,35.73,148.841511,,141
COM00013.00,2006,Con.Cu,Me.Au,2.342,9.756138,,141
COM00013.00,2006,Con.Cu,Me.Cu,66133,275000,0,141
COM00013.00,2007,Con.Cu,Me.Ag,42.301,228.2814,,144
COM00013.00,2007,Con.Cu,Me.Au,1.178,6.35719,,144
COM00013.00,2007,Con.Cu,Me.Cu,50487,272000,0,144
COM00013.00,2008,Con.Cu,Me.Ag,32.087,184.8074,,147
COM00013.00,2008,Con.Cu,Me.Au,1.218,7.015159,,147
COM00013.00,2008,Con.Cu,Me.Cu,47225,272000,0,147
COM00013.00,2009,Con.Cu,Me.Ag,24.701,144.450292,,150
COM00013.00,2009,Con.Cu,Me.Au,1.348,7.883041,,150
COM00013.00,2009,Con.Cu,Me.Cu,46000,269400,0,150
COM00013.00,2010,Con.Cu,Me.Ag,36.468,138.661597,,153
COM00013.00,2010,Con.Cu,Me.Au,2.208,8.395437,,153
COM00013.00,2010,Con.Cu,Me.Cu,67000,255800,0,153
COM00013.00,2011,Con.Cu,Me.Ag,45.04,168.689139,,156
COM00013.00,2011,Con.Cu,Me.Au,2.447,9.164794,,156
COM00013.00,2011,Con.Cu,Me.Cu,67000,250000,0,156
COM00013.00,2012,Con.Cu,Me.Ag,51.698,191.474074,,159
COM00013.00,2012,Con.Cu,Me.Au,1.959,7.255556,,159
COM00013.00,2012,Con.Cu,Me.Cu,67000,248500,0,159
COM00013.00,2013,Con.Cu,Me.Ag,53.612,183.60274,,162
COM00013.00,2013,Con.Cu,Me.Au,1.765,6.044521,,162
COM00013.00,2013,Con.Cu,Me.Cu,71000,242900,0,162
COM00013.00,2014,Con.Cu,Me.Ag,54.854,198.028881,,165
COM00013.00,2014,Con.Cu,Me.Au,1.767,6.379061,,165
COM00013.00,2014,Con.Cu,Me.Cu,68000,244800,0,165
COM00013.00,2015,Con.Cu,Me.Ag,56.602,184.371336,,168
COM00013.00,2015,Con.Cu,Me.Au,2.119,6.90228,,168
COM00013.00,2015,Con.Cu,Me.Cu,67000,219300,0,168
COM00013.00,2016,Con.Cu,Me.Ag,56.602,176.88125,,171
COM00013.00,2016,Con.Cu,Me.Au,2.119,6.621875,,171
COM00013.00,2016,Con.Cu,Me.Cu,71000,221200,0,171
COM00013.00,2017,Con.Cu,Me.Ag,61.862,157.010152,,174
COM00013.00,2017,Con.Cu,Me.Au,2.899,7.357868,,174
COM00013.00,2017,Con.Cu,Me.Cu,98000,247600,0,174
COM00013.00,2018,Con.Cu,Me.Ag,54.894,135.876238,,177
COM00013.00,2018,Con.Cu,Me.Au,3.15,7.79703,,177
COM00013.00,2018,Con.Cu,Me.Cu,99000,245800,0,177
COM00014.00,2007,O.Cu,Me.Ag,1.337,33.43,8.95e-4,181
COM00014.00,2007,O.Cu,Me.Au,0.072,1.8,0.308642,181
COM00014.00,2007,O.Cu,Me.Cu,1564,39100,0,181
COM00014.00,2007,O.Cu,Me.Zn,1136,28400,0,181
COM00014.00,2008,O.Cu,Me.Ag,55.554,23.51,0.001809,183
COM00014.00,2008,O.Cu,Me.Au,1.772,0.75,1.777778,183
COM00014.00,2008,O.Cu,Me.Cu,59075,25000,0,183
COM00014.00,2008,O.Cu,Me.Zn,14886.9,6300,0,183
COM00014.00,2011,O.Cu,Me.Ag,9.113,18.19,0.003022,185
COM00014.00,2011,O.Cu,Me.Au,0.361,0.72,1.929012,185
COM00014.00,2011,O.Cu,Me.Cu,8717.4,17400,0,185
COM00014.00,2011,O.Cu,Me.Zn,3306.6,6600,0,185
COM00014.00,2012,O.Cu,Me.Ag,30.761,16.31,0.003759,187
COM00014.00,2012,O.Cu,Me.Au,1.188,0.63,2.519526,187
COM00014.00,2012,O.Cu,Me.Cu,28667.2,15200,0,187
COM00014.00,2012,O.Cu,Me.Zn,17351.2,9200,0,187
COM00014.00,2013,O.Cu,Me.Ag,35.214,16.28,0.003773,189
COM00014.00,2013,O.Cu,Me.Au,1.384,0.64,2.441406,189
COM00014.00,2013,O.Cu,Me.Cu,38934,18000,0,189
COM00014.00,2013,O.Cu,Me.Zn,25090.8,11600,0,189
COM00014.00,2014,O.Cu,Me.Ag,29.683,16.62,0.00362,191
COM00014.00,2014,O.Cu,Me.Au,1.125,0.63,2.519526,191
COM00014.00,2014,O.Cu,Me.Cu,35541.4,19900,0,191
COM00014.00,2014,O.Cu,Me.Zn,24646.8,13800,0,191
COM00015.00,2016,O.oxi,Oth.cuca,18000,1125.77397,,196
COM00015.00,2017,Con.Cu,Me.Cu,68200,228000,0,197
COM00015.00,2017,O.oxi,Oth.cuca,25100,1924.846626,,200
COM00015.00,2017,O.sul,Me.Ag,8.398,,,201
COM00015.00,2017,O.sul,Me.Au,0.025,,,201
COM00015.00,2018,Con.Cu,Me.Cu,110600,219000,0,202
COM00015.00,2018,O.oxi,Oth.cuca,25700,1595.876801,,205
COM00015.00,2018,O.sul,Me.Ag,15.21,,,206
COM00015.00,2018,O.sul,Me.Au,0.019,,,206
COM00016.00,2013,O.Au,Me.Au,3.651,2.263296,,208
COM00016.00,2014,O.Au,Me.Au,13.358,1.727762,,210
COM00016.00,2015,O.Au,Me.Au,13.409,1.729321,0.908,212
COM00016.00,2016,O.Au,Me.Au,13.324,1.587573,0.917,214
COM00016.00,2017,O.Au,Me.Au,13.409,1.587573,0.923,216
COM00016.00,2018,O.Au,Me.Au,11.737,1.502525,0.912,218
COM00016.00,2019,O.Au,Me.Au,11.963,1.502525,0.908,220
COM00018.00,2007,O.bulk,Me.Ag,113.468,127,7.9e-5,234
COM00018.00,2007,O.bulk,Me.Au,0.397,0.54,5.313941,234
COM00018.00,2008,O.bulk,Me.Ag,182.188,149,5.4e-5,236
COM00018.00,2008,O.bulk,Me.Au,0.501,0.42,7.024396,236
COM00018.00,2009,O.bulk,Me.Ag,158.499,111,9.5e-5,238
COM00018.00,2009,O.bulk,Me.Au,0.542,0.39,7.89918,238
COM00018.00,2009,O.bulk,Me.Cu,216.842,129.747911,,238
COM00018.00,2010,O.bulk,Me.Ag,200.223,146.56,5.7e-5,240
COM00018.00,2010,O.bulk,Me.Au,0.499,0.38,8.841054,240
COM00018.00,2010,O.bulk,Me.Cu,93.684,55.899101,,240
COM00018.00,2011,O.bulk,Me.Ag,157.884,105,1.11e-4,242
COM00018.00,2011,O.bulk,Me.Au,0.495,0.33,11.32445,242
COM00018.00,2011,O.bulk,Me.Cu,105.263,56.960583,,242
COM00018.00,2012,O.bulk,Me.Ag,159.791,116,9.2e-5,244
COM00018.00,2012,O.bulk,Me.Au,0.536,0.38,8.333333,244
COM00018.00,2012,O.bulk,Me.Cu,105.263,61.992437,,244
COM00018.00,2013,O.bulk,Me.Ag,151.301,101,1.17e-4,246
COM00018.00,2013,O.bulk,Me.Au,0.524,0.36,9.483639,246
COM00018.00,2013,O.bulk,Me.Cu,126.316,70.56748,,246
COM00018.00,2014,O.bulk,Me.Ag,103.459,75,2.27e-4,248
COM00018.00,2014,O.bulk,Me.Au,0.523,0.37,9.108844,248
COM00018.00,2014,O.bulk,Me.Cu,31.579,17.912052,,248
COM00018.00,2015,O.bulk,Me.Ag,88.475,62,3.28e-4,250
COM00018.00,2015,O.bulk,Me.Au,0.606,0.39,7.612946,250
COM00018.00,2015,O.bulk,Me.Cu,105.263,58.512039,,250
COM00018.00,2016,O.bulk,Me.Ag,55.528,45,7.34e-4,252
COM00018.00,2016,O.bulk,Me.Au,0.25,0.18,40.792762,252
COM00018.00,2016,O.bulk,Me.Cu,31.579,17.228013,,252
COM00018.00,2017,O.bulk,Me.Ag,19.095,43,5.5e-4,254
COM00018.00,2017,O.bulk,Me.Au,0.063,0.17,42.100846,254
COM00018.00,2017,O.bulk,Me.Cu,10.526,23.288309,,254
COM00021.00,2007,O.bulk,Me.Zn,190,45000,0.37,256
COM00024.00,2014,O.bulk,Me.Ag,84.619,140.330139,5.1e-5,258
COM00024.00,2014,O.bulk,Me.Pb,4522.5,7500,0,258
COM00024.00,2014,O.bulk,Me.Zn,7236,12000,0,258
COM00024.00,2015,O.bulk,Me.Ag,103.415,117.650521,7.2e-5,260
COM00024.00,2015,O.bulk,Me.Cu,879,1000,1e-6,260
COM00024.00,2015,O.bulk,Me.Pb,5713.5,6500,0,260
COM00024.00,2015,O.bulk,Me.Zn,9669,11000,0,260
COM00024.00,2016,O.bulk,Me.Ag,61.915,68.038856,2.16e-4,262
COM00024.00,2016,O.bulk,Me.Cu,910,1000,1e-6,262
COM00024.00,2016,O.bulk,Me.Pb,7280,8000,0,262
COM00024.00,2016,O.bulk,Me.Zn,10920,12000,0,262
COM00024.00,2017,O.bulk,Me.Ag,57.034,59.533999,2.82e-4,264
COM00024.00,2017,O.bulk,Me.Cu,958,1000,1e-6,264
COM00024.00,2017,O.bulk,Me.Pb,7664,8000,0,264
COM00024.00,2017,O.bulk,Me.Zn,13412,14000,0,264
COM00024.00,2018,O.bulk,Me.Ag,46.494,49.044675,4.16e-4,266
COM00024.00,2018,O.bulk,Me.Pb,6825.6,7200,0,266
COM00024.00,2018,O.bulk,Me.Zn,9954,10500,0,266
COM00031.00,2001,O.bulk,Me.Au,21.376,,,
COM00031.00,2001,O.bulk,Me.Cu,191600,,,
COM00031.00,2002,O.bulk,Me.Au,19.051,,,
COM00031.00,2002,O.bulk,Me.Cu,203700,,,
COM00031.00,2005,O.bulk,Me.Au,17.955,0.63,0.78,284
COM00031.00,2005,O.bulk,Me.Cu,187363.888,5700,0.9,284
COM00031.00,2006,O.bulk,Me.Au,19.921,0.71,0.78,286
COM00031.00,2006,O.bulk,Me.Cu,180106.41,5600,0.88,286
COM00031.00,2007,O.bulk,Me.Au,19.124,0.67,0.76,288
COM00031.00,2007,O.bulk,Me.Cu,180227.368,5600,0.84,288
COM00031.00,2008,O.bulk,Me.Au,15.691,0.55,0.76,290
COM00031.00,2008,O.bulk,Me.Cu,156882.481,5000,0.83,290
COM00031.00,2009,O.bulk,Me.Au,13.12,0.49,0.71,292
COM00031.00,2009,O.bulk,Me.Cu,143093.273,4600,0.83,292
COM00031.00,2010,O.bulk,Me.Au,12.606,0.46,0.71,294
COM00031.00,2010,O.bulk,Me.Cu,140311.24,4600,0.83,294
COM00031.00,2011,O.bulk,Me.Au,11.072,0.42,0.69,296
COM00031.00,2011,O.bulk,Me.Cu,116724.437,4000,0.77,296
COM00031.00,2012,O.bulk,Me.Au,11.329,0.4,0.71,298
COM00031.00,2012,O.bulk,Me.Cu,135714.837,4100,0.84,298
COM00031.00,2013,O.bulk,Me.Au,9.745,0.37,0.7,300
COM00031.00,2013,O.bulk,Me.Cu,109587.917,3700,0.79,300
COM00031.00,2014,O.bulk,Me.Au,9.96,0.39,0.7,302
COM00031.00,2014,O.bulk,Me.Cu,102572.355,3600,0.8,302
COM00031.00,2015,O.bulk,Me.Au,6.138,0.27,0.67,304
COM00031.00,2015,O.bulk,Me.Cu,61809.52,2400,0.74,304
COM00031.00,2016,O.bulk,Me.Au,7.962,0.33,0.71,306
COM00031.00,2016,O.bulk,Me.Cu,81888.543,2800,0.84,306
COM00031.00,2017,O.bulk,Me.Ag,8.675,,,
COM00031.00,2017,O.bulk,Me.Au,5.33,,,
COM00031.00,2017,O.bulk,Me.Cu,33300,,,
COM00031.00,2018,O.bulk,Me.Ag,4.423,,,
COM00031.00,2018,O.bulk,Me.Au,3.402,,,
COM00031.00,2018,O.bulk,Me.Cu,17400,,,
COM00033.00,2015,,Me.Pt,13.606,,,
COM00033.00,2016,,Me.Pt,14.508,,,
COM00033.00,2017,O.bulk,Me.Pd,6.298,,,
COM00033.00,2017,O.bulk,Me.Pt,13.623,,,
COM00033.00,2018,O.bulk,Me.Pd,6.379,,,
COM00033.00,2018,O.bulk,Me.Pt,13.77,,,
COM00033.00,2019,,Me.pgm,27.785,,,
COM00033.00,2020,,Me.pgm,18.914,,,
COM00035.00,2012,O.bulk,Me.Co,492.5,,,
COM00035.00,2012,O.bulk,Me.Ni,5695,,,
COM00035.00,2013,O.bulk,Me.Co,2082.5,,,
COM00035.00,2013,O.bulk,Me.Ni,25148,,,
COM00035.00,2014,O.bulk,Me.Co,2915,,,
COM00035.00,2014,O.bulk,Me.Ni,37053,,,
COM00035.00,2015,O.bulk,Me.Co,3464,,,
COM00035.00,2015,O.bulk,Me.Ni,47271,,,
COM00035.00,2016,O.bulk,Me.Co,3273,,,
COM00035.00,2016,O.bulk,Me.Ni,42105,,,
COM00035.00,2017,O.bulk,Me.Co,3053,,,
COM00035.00,2017,O.bulk,Me.Ni,35474,,,
COM00035.00,2018,O.bulk,Me.Co,2852,,,
COM00035.00,2018,O.bulk,Me.Ni,33185,,,
COM00035.00,2019,O.bulk,Me.Co,2900,,,
COM00035.00,2019,O.bulk,Me.Ni,33733.333,,,
COM00041.00,2000,O.Cu,Me.Cu,257970,,,
COM00041.00,2000,O.Cu,Me.Mo,3592,,,
COM00041.00,2001,O.Cu,Me.Cu,253341,,,
COM00041.00,2001,O.Cu,Me.Mo,2724,,,
COM00041.00,2002,O.Cu,Me.Cu,218706,,,
COM00041.00,2002,O.Cu,Me.Mo,1864,,,
COM00041.00,2003,O.Cu,Me.Cu,235834,,,
COM00041.00,2003,O.Cu,Me.Mo,2057,,,
COM00041.00,2004,O.Cu,Me.Cu,239862,,,
COM00041.00,2004,O.Cu,Me.Mo,2980,,,
COM00041.00,2005,O.Cu,Me.Cu,248137,,,
COM00041.00,2005,O.Cu,Me.Mo,3244,,,
COM00041.00,2006,O.Cu,Me.Cu,236356,,,
COM00041.00,2006,O.Cu,Me.Mo,3308,,,
COM00041.00,2007,O.Cu,Me.Cu,218322,,,
COM00041.00,2007,O.Cu,Me.Mo,2525,,,
COM00041.00,2008,O.Cu,Me.Cu,219554,,,
COM00041.00,2008,O.Cu,Me.Mo,2133,,,
COM00041.00,2009,O.Cu,Me.Cu,209727,,,
COM00041.00,2009,O.Cu,Me.Mo,2163,,,
COM00041.00,2010,O.Cu,Me.Cu,188494,,,
COM00041.00,2010,O.Cu,Me.Mo,2901,,,
COM00041.00,2011,O.Cu,Me.Ag,59.02,,,
COM00041.00,2011,O.Cu,Me.Cu,234348,,,
COM00041.00,2011,O.Cu,Me.Mo,3174,,,
COM00041.00,2012,O.Cu,Me.Ag,62.465,,,
COM00041.00,2012,O.Cu,Me.Cu,249861,,,
COM00041.00,2012,O.Cu,Me.Mo,4652,,,
COM00041.00,2013,O.Cu,Me.Ag,59.179,,,
COM00041.00,2013,O.Cu,Me.Cu,236715,,,
COM00041.00,2013,O.Cu,Me.Mo,7213,,,
COM00041.00,2014,O.Cu,Me.Ag,58.111,,,
COM00041.00,2014,O.Cu,Me.Cu,232444,,,
COM00041.00,2014,O.Cu,Me.Mo,6873,,,
COM00041.00,2015,O.Cu,Me.Cu,224264,,,
COM00041.00,2015,O.Cu,Me.Mo,5717,,,
COM00041.00,2016,O.Cu,Me.Cu,193341,,,
COM00041.00,2016,O.Cu,Me.Mo,3894,,,
COM00041.00,2017,O.Cu,Me.Ag,55.008,,,
COM00041.00,2017,O.Cu,Me.Cu,220030,,,
COM00041.00,2017,O.Cu,Me.Mo,4365,,,
COM00041.00,2018,O.Cu,Me.Ag,48.883,,,
COM00041.00,2018,O.Cu,Me.Cu,195531,,,
COM00041.00,2018,O.Cu,Me.Mo,3489,,,
COM00042.00,2008,O.Au,Me.Au,0.144,4.77,0.852,310
COM00042.00,2009,O.Au,Me.Au,0.897,4.76,0.881,312
COM00042.00,2010,O.Au,Me.Au,0.982,4.59,0.913,314
COM00042.00,2011,O.Au,Me.Au,1.527,7.07,0.938,316
COM00042.00,2012,O.Au,Me.Au,1.512,6.25,0.9443,318
COM00042.00,2013,O.Au,Me.Au,1.048,4.63,0.9177,320
COM00042.00,2014,O.Au,Me.Au,0.97,4.69,0.9143,322
COM00042.00,2015,O.Au,Me.Au,0.689,3.69,0.9334,324
COM00042.00,2016,O.Au,Me.Au,0.273,1.85,0.836,326
COM00048.00,2001,O.bulk,Me.Cu,170097.139,13185.824709,,349
COM00048.00,2001,O.bulk,Me.Zn,56699.046,4395.274903,,349
COM00048.00,2002,O.bulk,Me.Cu,330700,13700,0.881,351
COM00048.00,2002,O.bulk,Me.Mo,739.809,27.658485,,351
COM00048.00,2002,O.bulk,Me.Zn,230700,11900,0.827,351
COM00048.00,2003,O.bulk,Me.Cu,252400,11900,0.809,353
COM00048.00,2003,O.bulk,Me.Mo,528.435,20.007387,,353
COM00048.00,2003,O.bulk,Me.Zn,362700,18600,0.789,353
COM00048.00,2004,O.bulk,Me.Cu,362100,13400,0.873,355
COM00048.00,2004,O.bulk,Me.Mo,3585.648,114.72237,,355
COM00048.00,2004,O.bulk,Me.Zn,190100,9700,0.738,355
COM00048.00,2005,O.bulk,Me.Cu,374600,13500,0.903,357
COM00048.00,2005,O.bulk,Me.Mo,6713.167,221.235403,,357
COM00048.00,2005,O.bulk,Me.Zn,184300,6073.688373,,357
COM00048.00,2006,O.bulk,Me.Cu,384200,13800,0.91,359
COM00048.00,2006,O.bulk,Me.Mo,7892.507,260.85759,,359
COM00048.00,2006,O.bulk,Me.Zn,156100,5159.307245,,359
COM00048.00,2007,O.bulk,Me.Cu,329900,12100,0.891,361
COM00048.00,2007,O.bulk,Me.Mo,6395.652,205.159826,,361
COM00048.00,2007,O.bulk,Me.Zn,291700,9357.156605,,361
COM00048.00,2008,O.bulk,Me.Cu,343000,,,
COM00048.00,2008,O.bulk,Me.Mo,6078.138,,,
COM00048.00,2008,O.bulk,Me.Zn,347000,,,
COM00048.00,2009,O.bulk,Me.Cu,316000,,,
COM00048.00,2009,O.bulk,Me.Mo,2494.758,,,
COM00048.00,2009,O.bulk,Me.Zn,456000,,,
COM00048.00,2010,O.bulk,Me.Cu,301500,10000,0.822,363
COM00048.00,2010,O.bulk,Me.Mo,3401.943,93.18604,,363
COM00048.00,2010,O.bulk,Me.Zn,386200,26200,0.848,363
COM00048.00,2011,O.bulk,Me.Cu,333700,10400,0.859,365
COM00048.00,2011,O.bulk,Me.Mo,6259.575,166.504621,,365
COM00048.00,2011,O.bulk,Me.Zn,235400,22600,0.844,365
COM00048.00,2012,O.bulk,Me.Cu,446800,11000,0.879,367
COM00048.00,2012,O.bulk,Me.Mo,5488.468,118.07473,,367
COM00048.00,2012,O.bulk,Me.Zn,219000,18500,0.807,367
COM00048.00,2013,O.bulk,Me.Cu,443000,10700,0.872,369
COM00048.00,2013,O.bulk,Me.Mo,4535.924,96.428999,,369
COM00048.00,2013,O.bulk,Me.Zn,260400,21200,0.844,369
COM00048.00,2014,O.bulk,Me.Cu,344900,8300,0.828,371
COM00048.00,2014,O.bulk,Me.Mo,1406.136,27.87188,,371
COM00048.00,2014,O.bulk,Me.Zn,211000,16600,0.826,371
COM00048.00,2015,O.bulk,Me.Cu,390600,8300,0.834,373
COM00048.00,2015,O.bulk,Me.Mo,1995.806,35.515098,,373
COM00048.00,2015,O.bulk,Me.Zn,235000,15200,0.814,373
COM00048.00,2016,O.bulk,Me.Cu,431100,9000,0.892,375
COM00048.00,2016,O.bulk,Me.Mo,4672.001,86.446506,,375
COM00048.00,2016,O.bulk,Me.Zn,198000,17900,0.857,375
